data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
14/01/2020;7646024;497820;SP;66,72000122;599,90002440;1;Aprovado;1P;CNova;0,00000;666,62002560;Bicama Infantil Babá Capitonê Tigus Baby;Camas
05/01/2020;7514814;250318;PR;89,55999756;579,90002440;1;Cancelado;1P;B2W;-57,99000;611,47002030;Guarda Roupa Casal 5 Portas com Cabeceira Cancun J&A Móveis Flex Color;Guarda-Roupas
10/01/2020;7597075;526413;SP;34,15999985;125,05000310;1;Aprovado;1P;B2W;-12,51000;146,69999890;Escrivaninha 1 Gaveta Facility Demobile;Escrivaninhas
10/01/2020;7592553;2219037;SP;24,20000076;60,79999924;1;Cancelado;3P;MM;0,00000;85,00000000;Bolinhas de Piscina saco com 200 Unidades Inmetro;Piscina de Bolinhas
15/01/2020;7660755;157939;RS;176,58999630;1089,90002400;1;Aprovado;1P;MM;0,00000;1266,49002100;Conjunto para Sala de Jantar Mesa e 8 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
04/01/2020;7495025;195128;SP;196,91999820;700,40997310;1;Em Aprovação;1P;Magazine Luiza;-105,06000;792,26997380;Guarda Roupa Casal com Espelho 3 Portas de Correr Luna Rufato;Guarda-Roupas
03/01/2020;7482074;526410;SP;127,94000240;142,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;270,83999630;Escrivaninha 1 Porta Vitória Demóbile;Escrivaninhas
01/01/2020;7457220;538265;MG;58,25999832;520,84997560;1;Aprovado;1P;B2W;0,00000;579,10996250;Balcão 2 Portas com pia Inox Itamaxi Itatiaia;Balcão de Cozinha
30/01/2020;7829219;310048;SP;43,59000015;419,79998780;2;Aprovado;1P;MM;-46,19328;417,19671140;Espelho de Chão com 2 Prateleiras Retrô 161cmx50cm Movelbento;Espelhos
28/01/2020;7811452;564994;MG;35,09000015;379,89999390;1;Aprovado;1P;B2W;0,00000;414,98999400;Guarda Roupa Casal 3 Portas de Correr City of Lights Yescasa;Guarda-Roupas
30/01/2020;7839257;202295;SP;22,34000015;110,12000270;1;Cancelado;1P;MM;-5,51000;126,95000290;Mesa para Computador com 3 Prateleiras Pixel Artely;Escrivaninhas
13/01/2020;7630022;311541;SC;36,97999954;80,69999695;3;Aprovado;1P;MM;0,00000;117,67999650;Nicho Aéreo PR-1302 Baby Estrela Hecol Móveis;Nichos e Prateleiras
14/01/2020;7646525;179092;RJ;147,64999390;269,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;417,54998780;Cama Solteiro Cabeceira com Detalhes Premium Tcil Móveis;Camas
06/01/2020;7523365;532559;SP;32,00000000;125,90000150;1;Aprovado;1P;Magazine Luiza;0,00000;157,90000150;Fruteira 1 Porta 2 Cestos Paraná Arte Móveis;Fruteiras
09/01/2020;7568553;179110;SC;70,13999939;259,89999390;1;Aprovado;1P;MM;-25,99000;304,04999330;Cômoda 5 Gavetas Premium Tcil Móveis;Cômodas
28/01/2020;7809988;115984;SP;94,44000244;1619,80004900;2;Cancelado;1P;MM;0,00000;1714,24005100;Guarda Roupa Solteiro 2 Portas Provençal Bastian Inter Link;Guarda-Roupas
19/01/2020;7698049;1732246;RJ;89,30000305;189,89999390;1;Aprovado;3P;MM;0,00000;279,19999690;Base Box Solteiro 36x78x188cm Si Poli Castor Bege;Bases Box
10/01/2020;7592651;546848;MG;104,62999730;339,89999390;1;Cancelado;1P;MM;0,00000;444,52999110;Cozinha Compacta 4 Peças 5 Portas Anabela Yescasa;Armários de Cozinha
20/01/2020;7720146;184537;SP;36,04999924;379,89999390;1;Aprovado;1P;MM;0,00000;415,94999310;Mesa para Escritório Diretor 150cm Office Kappesberg;Escrivaninhas
14/01/2020;7641971;324872;SP;16,20999908;146,77999880;2;Aprovado;1P;Magazine Luiza;0,00000;162,98999790;Escrivaninha Infantil KD1600 Kids Quiditá;Escrivaninhas
08/01/2020;7556000;269166;RS;54,70999908;564,90002440;1;Aprovado;1P;MM;0,00000;619,61002350;Penteadeira Camarim com Espelho 7 Gavetas França Politorno;Penteadeiras
28/01/2020;7803506;2230121;SP;85,87000275;302,89999390;1;Aprovado;3P;MM;0,00000;388,76999660;Conjunto Cama Infantil Montessoriana Sonho Unicórnio e Estante Infantil Casinha Buba Branco - RPM;Camas
11/01/2020;7605301;540485;SP;378,07998660;2353,17993200;1;Cancelado;1P;MM;0,00000;2731,25991800;Quarto de Casal com Guarda Roupa e Cômoda Reali New Móveis Lopas;Conjuntos de Quarto
04/01/2020;7496432;2338276;SP;15,55000019;39,91999817;1;Aprovado;3P;MM;0,00000;55,46999836;Capacho Eco Slim 3mm Louca dos Gatos;Tapetes de Proteção
02/01/2020;7459921;2329148;SP;9,89000034;79,00000000;1;Aprovado;3P;MM;0,00000;88,89000034;Tapete Passadeira de Cozinha Kira Antiderrapante-40 x 120;Tapetes
05/01/2020;7519489;174030;RJ;103,37000270;677,71997070;1;Aprovado;1P;Mercado Livre;0,00000;781,08997340;Guarda Roupa Casal com Espelho 3 Portas de Correr Lara Espresso Móveis;Guarda-Roupas
12/01/2020;7617366;533309;PR;176,80999760;799,90002440;1;Aprovado;1P;Magazine Luiza;-79,99000;896,72002410;Conjunto Sala de Jantar Mesa 4 Cadeiras Luísa Espresso  Móveis;Conjuntos de Mesas e Cadeiras de Jantar
03/01/2020;7484341;534244;RS;138,33999630;767,25000000;1;Aprovado;1P;Magazine Luiza;-76,72000;828,86999510;Conjunto Sala de Jantar Mesa Tampo de Vidro 4 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
08/01/2020;7566074;1239006;RS;52,63999939;989,00000000;1;Aprovado;3P;MM;0,00000;1041,63999900;Cadeira de Escritório New Ergon Presidente Ergonomica;Cadeiras de Escritório
22/01/2020;7748230;2256045;SP;99,00000000;474,89999390;1;Aprovado;3P;MM;0,00000;573,89999390;Aparador para Sala Buffet com 4 Portas 2 Gavetas Havana Branco;Aparadores
12/01/2020;7619142;563215;SP;15,21000004;177,89999390;1;Aprovado;1P;B2W;-17,79000;175,31999300;Painel para TV até 55 Polegadas com Nicho e Prateleira Charme Belaflex;Painel para TV
07/01/2020;7537812;343796;SP;591,78002930;6059,39990200;6;Cancelado;1P;CNova;0,00000;6651,17993200;Conjunto Sala de Jantar Tokio Mesa 6 Cadeiras;Conjuntos de Mesas e Cadeiras de Jantar
06/01/2020;7528482;178603;MG;39,38000107;158,05999760;1;Aprovado;1P;B2W;-15,81000;181,62999820;Mini Cama Infantil com Proteção Lateral Bella Yescasa;Camas
31/01/2020;7843620;1758599;SC;47,66999817;175,00000000;1;Aprovado;3P;MM;0,00000;222,66999820;Balcão Fruteira 1 Porta Bf3205 Branco - Tecno Mobili;Armários de Cozinha
05/01/2020;7511572;2097909;PR;84,36000061;479,89999390;1;Aprovado;3P;MM;0,00000;564,25999450;Aparador Buffet 4 Portas Outlet - Preto Fosco;Buffets
03/01/2020;7481835;304921;SP;1,25999999;343,14999390;1;Aprovado;1P;Carrefour;0,00000;344,40998460;Fritadeira Sem Óleo Oster Multifuncional 220V;Fritadeiras
16/01/2020;7673033;517585;SP;318,63000490;1332,90002400;1;Cancelado;1P;MM;0,00000;1651,53002900;Conjunto Sala de Jantar 6 Cadeiras Kate Espresso Moveis;Conjuntos de Mesas e Cadeiras de Jantar
28/01/2020;7815529;523398;RJ;47,83000183;217,89999390;1;Aprovado;1P;B2W;-15,80890;249,92109750;Armário Multiuso 2 Portas Itamaxi Itatiaia;Armários de Cozinha
08/01/2020;7555089;273972;RJ;25,23999977;74,41000366;1;Aprovado;1P;MM;-7,45000;92,20000343;Mesa Lateral de Apoio Kin Artely;Mesa Lateral
07/01/2020;7535940;1737435;SC;98,12999725;259,00000000;1;Cancelado;3P;MM;0,00000;357,12999730;Cabeceira de Cama Box Casal 138cm Atlanta Tecido Suede Veludo Preto;Cabeceiras
07/01/2020;7552223;283882;SP;0,00000000;319,89999390;1;Aprovado;1P;Mercado Livre;0,00000;319,89999390;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
10/01/2020;7589948;546770;MG;121,23999790;309,89999390;1;Aprovado;1P;MM;0,00000;431,13999180;Armário Multiuso 4 Portas 8 Prateleiras Milão Espresso Móveis;Armários Multiuso
26/01/2020;7781242;2369763;RJ;145,00000000;698,00000000;2;Aprovado;3P;MM;0,00000;843,00000000;Estante ajustável 5 prateleiras G (87x36x175cm) DURATEC;Estantes
29/01/2020;7823154;206356;SP;42,47000122;659,78997800;1;Aprovado;1P;Magazine Luiza;0,00000;702,26000210;Lavadora Semiautomática 4,5kg Plus Mueller 127V;Lavadoras de Roupas
11/01/2020;7603203;526614;SP;55,02000046;481,45999150;1;Aprovado;1P;B2W;0,00000;536,48000720;Cozinha Compacta 4 Peças Balcão com Tampo 3 Portas de Vidro Lara Espresso Móveis;Armários de Cozinha
13/01/2020;7627984;517579;SP;0,00000000;255,89999390;1;Cancelado;1P;MM;0,00000;255,89999390;Mesa Gamer 1 Gaveta DRX 9000 Espresso Móveis;Escrivaninhas
28/01/2020;7808374;196679;GO;322,23001100;852,90002440;1;Em Aprovação;1P;Magazine Luiza;0,00000;1175,13003500;Guarda Roupa Casal com Espelho 3 Portas de Correr Lotse Espresso Móveis;Guarda-Roupas
09/01/2020;7570096;245618;SC;85,38999939;459,89999390;1;Aprovado;1P;MM;-42,23000;503,05999330;Mesa de Jantar Retangular Tampo MDF/Vidro 120cm Pampulha Leifer;Mesas
07/01/2020;7540367;362778;RS;76,06999969;397,79998780;1;Aprovado;1P;B2W;0,00000;473,86998750;Conjunto 2 Poltronas Duda Espresso Móveis;Poltronas
04/01/2020;7503353;514982;SC;32,59000015;101,90000150;1;Cancelado;1P;Magazine Luiza;-10,19000;124,30000210;Mini Cama Auxiliar Montessoriano Completa Móveis;Camas
18/01/2020;7689414;148376;SP;83,33000183;469,89999390;1;Aprovado;1P;B2W;0,00000;553,22999570;Conjunto Sala de Jantar Mesa Tampo de Vidro e 4 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
22/01/2020;7744451;2236837;SP;15,55000019;59,90000153;1;Aprovado;3P;MM;0,00000;75,45000172;Jogo de Lençol Queen Marina 03 Peças - Cor 11 Floral Poá;Lençol
17/01/2020;7678374;199911;SP;0,00000000;649,90002440;1;Aprovado;1P;MM;0,00000;649,90002440;Poltrona do Papai Reclinável Azera Matrix;Poltronas
17/01/2020;7683662;568114;SP;91,30000305;1069,90002400;1;Aprovado;1P;Magazine Luiza;0,00000;1161,20002700;Guarda Roupa Casal 3 Portas 1 Espelho 100% MDF London Yescasa;Guarda-Roupas
05/01/2020;7508752;252263;MG;174,91999820;718,03997800;1;Aprovado;1P;Magazine Luiza;-107,71000;785,24997710;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
25/01/2020;7777125;273586;SP;24,37000084;127,77999880;1;Aprovado;1P;Mercado Livre;0,00000;152,15000150;Aparador com Prateleira Creta Artely;Aparadores
23/01/2020;7750206;159072;SP;58,31000137;539,90002440;1;Aprovado;1P;MM;0,00000;598,21002580;Conjunto para Sala de Jantar Mesa e 4 Cadeiras Viero Via;Conjuntos de Mesas e Cadeiras de Jantar
14/01/2020;7648941;2244058;PR;27,87999916;571,34002690;1;Aprovado;3P;MM;0,00000;599,22002600;Churrasqueira A Gás Rotativa com 5 Espetos Progás Red Style, Vermelho - Prr-051;Churrasqueiras e Assadores
04/01/2020;7505060;512710;SP;50,00999832;789,90002440;1;Aprovado;1P;MM;-102,81000;737,10002270;Guarda Roupa Casal 6 Portas 2 Gavetas Itá Espresso Móveis;Guarda-Roupas
28/01/2020;7804262;1692086;PR;41,99000168;844,95001220;5;Aprovado;3P;MM;0,00000;886,94001390;Lustre Cristal Legitimo Plafon Quadrado 20x20x08cm - Jp/Kyoto/20;Plafons
22/01/2020;7739752;457028;MG;136,50000000;251,80000310;2;Em Aprovação;1P;Magazine Luiza;0,00000;388,30000310;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
12/01/2020;7620188;512297;SP;50,52999878;146,88000490;1;Aprovado;1P;MM;0,00000;197,41000370;Cabeceira Casal 2 Criados Mudos Garnet Decibal Móveis;Cabeceiras
09/01/2020;7580371;201976;SP;29,20000076;89,90000153;1;Cancelado;1P;MM;0,00000;119,10000230;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
30/01/2020;7832630;2043336;SC;55,65999985;219,99000550;1;Cancelado;3P;MM;0,00000;275,65000530;Tapete Home Tech 2,00x2,50M 05 Champanhe;Tapetes de Proteção
19/01/2020;7698314;523294;MT;129,08999630;529,90002440;1;Aprovado;1P;MM;0,00000;658,99002080;Buffet 3 Portas 1 Gaveta Luanda Móveis Lopas;Buffets
05/01/2020;7518615;2211831;SP;35,27000046;139,97000120;1;Aprovado;3P;MM;0,00000;175,24000170;Cabeceira Intense Casal 1.4 Suede Preto - LH Móveis;Cabeceiras
02/01/2020;7467489;566268;SP;53,97999954;289,89999390;1;Em Aprovação;1P;Magazine Luiza;0,00000;343,87999340;Rack com Painel Para TV 60 Polegadas Samba 1.4 Yescasa;Rack com Painel
03/01/2020;7476340;2043336;RJ;55,65999985;199,19999690;1;Cancelado;3P;MM;0,00000;254,85999680;Tapete Home Tech 2,00x2,50M 05 Champanhe;Tapetes de Proteção
03/01/2020;7475348;250269;SP;71,33000183;197,71000670;1;Aprovado;1P;Magazine Luiza;-19,77000;249,27000810;Armário Multiuso 2 Portas 6 Prateleiras Elite Demóbile;Armários Multiuso
23/01/2020;7760492;213171;SP;69,02999878;369,89999390;1;Aprovado;1P;Mercado Livre;0,00000;438,92999270;Escrivaninha com Estante América Artely;Escrivaninhas
29/01/2020;7822984;2164722;RS;87,12999725;298,00000000;1;Aprovado;3P;MM;0,00000;385,12999730;Cama Elástica Jump Extra Grande Profissional, 44 Molas;Trampolim
20/01/2020;7710291;1122232;RJ;30,54999924;71,00000000;1;Aprovado;3P;MM;0,00000;101,54999920;Arvore Turquesa Quadro em tela decor 5 peças 114x65cm;Quadros
29/01/2020;7826375;329134;SP;0,00000000;329,89999390;1;Aprovado;1P;B2W;-32,99000;296,90999220;Balcão para Cooktop 2 Portas 1 Gaveta Violeta Kaiki Móveis;Balcão de Cozinha
23/01/2020;7761256;305305;SP;11,42000008;104,90000150;1;Aprovado;1P;MM;-5,25000;111,07000160;Tampo para Balcão de Cozinha 120cm Móveis Henn;Tampos e Bases
14/01/2020;7644036;1042370;PR;18,70000076;79,09999847;1;Aprovado;3P;MM;0,00000;97,79999924;Luminária Tipo Pendente Cristal Sala Estar Jantar Quarto;Luminárias
16/01/2020;7669999;512707;SP;0,00000000;689,90002440;1;Aprovado;1P;MM;-103,49000;586,41002440;Guarda Roupa Casal 6 Portas 2 Gavetas Itá Espresso Móveis;Guarda-Roupas
04/01/2020;7502523;429242;MG;121,37999730;469,89999390;1;Cancelado;1P;CNova;0,00000;591,27999110;Cama de Casal com 4 Portas Tókio Quarto Art in Móveis;Camas
03/01/2020;7486497;174028;RJ;124,08000180;670,14001460;1;Aprovado;1P;Magazine Luiza;-100,52000;693,70001980;Guarda Roupa Casal com Espelho 3 Portas de Correr Lara Espresso Móveis;Guarda-Roupas
21/01/2020;7735105;479851;RJ;118,30000310;589,90002440;1;Cancelado;1P;MM;0,00000;708,20002750;Penteadeira Camarim com Espelho 7 Gavetas Diamante Espresso Móveis;Penteadeiras
15/01/2020;7650872;429036;SP;118,38999940;659,90002440;1;Aprovado;1P;MM;0,00000;778,29002380;Guarda Roupa Casal 3 Portas 9 Gavetas Detroit Demóbile;Guarda-Roupas
09/01/2020;7570256;1046891;RJ;0,00000000;199,89999390;1;Cancelado;3P;MM;0,00000;199,89999390;Som Portátil Philco Pb130V USB Cd Mp3 Rádio Fm 10W - Vermelho;Som Portátil
21/01/2020;7727955;517688;SP;106,91999820;713,90002440;1;Aprovado;1P;MM;-35,70000;785,12002260;Guarda Roupa Casal com Espelho 3 Portas de Correr Alice Luxo Espresso Moveis;Guarda-Roupas
22/01/2020;7740919;310063;SP;165,83000180;1479,90002400;1;Aprovado;1P;MM;-147,99000;1497,74002600;Conjunto Sala de Jantar 6 Cadeiras Tampo Vidro MDF Atlanta Chanfro Premium Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
23/01/2020;7760581;503453;BA;84,62000275;95,90000153;1;Aprovado;1P;B2W;-4,80000;175,72000410;Cuba para Banheiro Q32W Compace;Cubas para Banheiro
05/01/2020;7517686;564998;PR;40,99000168;389,89999390;1;Aprovado;1P;B2W;0,00000;430,88999560;Guarda Roupa Casal 3 Portas de Correr City of Lights Yescasa;Guarda-Roupas
12/01/2020;7619975;563333;SP;289,91000370;1569,90002400;1;Aprovado;1P;MM;0,00000;1859,81002800;Guarda Roupa Casal 3 Portas Taurus Móveis Lopas;Guarda-Roupas
23/01/2020;7749437;429009;RS;30,88999939;23,89999962;1;Cancelado;1P;MM;0,00000;54,78999901;Gabarito para Rodapé Rodameio e Rodateto 10mm/até 15cm Artyflex;Acessórios para Acabamentos Decorativos
02/01/2020;7470864;278851;SP;44,93000031;160,11999510;1;Aprovado;1P;Mercado Livre;0,00000;205,04999540;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
08/01/2020;7553194;481919;SP;40,83000183;269,89999390;1;Aprovado;1P;MM;0,00000;310,72999570;Estante para Livros em Aço e MDP Industrial 5 Prateleiras Porto Espresso Móveis;Estantes
31/01/2020;7847205;300676;GO;210,74000550;635,79998780;2;Aprovado;1P;B2W;0,00000;846,53997800;Balcão Multiuso de Cozinha 3 Portas 3 Gavetas Lev Decibal;Balcão de Cozinha
06/01/2020;7528140;1772234;RJ;90,01999664;214,19000240;1;Aprovado;3P;MM;0,00000;304,20999910;Estante Infantil Casinha Encantada com 4 Prateleiras - Branco;Estantes
04/01/2020;7505164;527518;BA;113,50000000;429,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;543,39999390;Cabeceira Extensível Casal e Queen 2 Mesas de Apoio Stylus Plus Móveis Lopas;Cabeceiras
12/01/2020;7609742;555209;SP;46,13999939;379,89999390;1;Cancelado;1P;CNova;0,00000;426,03999330;Penteadeira LED com Espelho 1 Porta 4 Gavetas Elsa Doppio Móveis;Penteadeiras
10/01/2020;7584787;242899;SP;22,89999962;147,80000310;2;Aprovado;1P;B2W;0,00000;170,70000270;Mesa de Cabeceira 3 Gavetas Maxi Evidência Móveis;Mesas de Cabeceira
15/01/2020;7654597;547567;SP;25,19000053;133,89999390;1;Aprovado;1P;B2W;0,00000;159,08999440;Painel de Cozinha 3 Prateleiras Suprema Luciane Móveis;Nichos e Prateleiras
29/01/2020;7823736;278852;RJ;54,02000046;158,89999390;1;Cancelado;1P;MM;0,00000;212,91999440;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
09/01/2020;7569414;209549;RS;18,89999962;209,89999390;1;Aprovado;1P;MM;-8,39763;220,40236590;Máximo Ar Aço 1 Folha com Grade Quadriculada MGM Minas Sul Vidro Liso Incolor Vidro Liso Incolor 60cm x 80cm;Janelas
15/01/2020;7663515;468325;SP;92,02999878;1180,45996100;1;Aprovado;1P;MM;-118,04000;1154,44996000;Conjunto Mesa Tampo de Vidro Off White Lavínia e 4 Cadeiras Pampulha Leifer;Conjuntos de Mesas e Cadeiras de Jantar
14/01/2020;7644442;337562;SP;54,50000000;144,89999390;1;Aprovado;1P;MM;-14,49000;184,90999390;Escrivaninha Multiuso Gávea Office Móveis Leão;Escrivaninhas
04/01/2020;7497592;491077;RJ;21,60000038;85,93000031;1;Aprovado;1P;B2W;0,00000;107,53000070;Painel para TV até 37 Polegadas Espresso Móveis;Painel para TV
04/01/2020;7506062;329136;RS;71,27999878;249,89999390;1;Cancelado;1P;Magazine Luiza;0,00000;321,17999270;Balcão para Cooktop 2 Portas 1 Gaveta Violeta Kaiki Móveis;Balcão de Cozinha
05/01/2020;7508982;212835;RN;170,05999760;289,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;459,95999150;Cama Solteiro Jade com Baú 2 Gavetas J&A Móveis Color Flex;Camas
08/01/2020;7552963;1738196;SP;0,00000000;139,89999390;1;Aprovado;3P;MM;0,00000;139,89999390;Escova Rotativa Philco Ceramic Spin Ion Brush PEC05V 1100W 127V;Escovas Rotativas e Modeladores de Cachos
04/01/2020;7506523;454313;PR;26,95999908;439,79998780;2;Aprovado;1P;MM;0,00000;466,75998690;Mesa Lateral 56cm OCTA G Ornament Manfroi;Mesa Lateral
21/01/2020;7725063;1872485;RJ;107,87999730;659,90002440;1;Aprovado;3P;MM;0,00000;767,78002170;Estante Home para TV até 65 Polegadas com LED Eldorado Linea Brasil;Estantes para TV e Home Theater
10/01/2020;7590081;1978843;SC;34,90000153;40,31999969;1;Aprovado;3P;MM;0,00000;75,22000122;Cabide Tintureiro Aço Cromado Adulto 24 Unidades;Cabides
25/01/2020;7772764;1953408;MG;21,10000038;106,52999880;1;Aprovado;3P;MM;0,00000;127,62999920;TV Box Smart 2Gb Ram 16Gb Rom Youtube Netflix Android 7.1;Streaming
12/01/2020;7615250;250344;SP;114,13999940;426,25000000;1;Aprovado;1P;Magazine Luiza;0,00000;540,38999940;Cômoda 7 Gavetas 2 Portas com Rodízios London Demóbile;Cômodas
31/01/2020;7839825;546053;RS;102,00000000;329,89999390;1;Aprovado;1P;MM;0,00000;431,89999390;Guarda Roupa Canto Modulado 1 Porta Cancun J&A Móveis;Guarda-Roupas
29/01/2020;7819419;540418;PR;83,59999847;266,89999390;1;Cancelado;1P;MM;0,00000;350,49999240;Balcão 2 Portas sem Tampo Itamaxi Itatiaia;Balcão de Cozinha
26/01/2020;7787444;560320;MG;71,72000122;359,89999390;1;Aprovado;1P;MM;0,00000;431,61999510;Conjunto 2 Mesas Octa Ornament Manfroi;Mesas de Cabeceira
11/01/2020;7607936;2164913;SP;19,12999916;109,90000150;1;Aprovado;3P;MM;-10,99000;118,04000070;Lixeira Redonda de 30 Litros em Aço Inox com Pedal e Cesto Removível;Lixeiras
11/01/2020;7597819;198076;RS;43,20000076;175,19000240;1;Aprovado;1P;Magazine Luiza;-17,51884;200,87116230;Escrivaninha 1 Porta 1 Gaveta Melissa Permobili;Escrivaninhas
26/01/2020;7785688;201712;SP;0,00000000;1389,90002400;1;Aprovado;1P;Magazine Luiza;0,00000;1389,90002400;Guarda Roupa Casal 2 Portas de Correr Essencial Espresso Móveis;Guarda-Roupas
16/01/2020;7673160;1016464;SC;15,64999962;83,94000244;1;Cancelado;3P;MM;0,00000;99,59000206;Plafon Painel LED Embutir 36W 30x60 Branco Quente Slim Bivolt Kit 9;Plafons
02/01/2020;7466905;521819;SP;75,26999664;309,89999390;1;Aprovado;1P;Magazine Luiza;-46,48000;338,68999100;Guarda Roupa Casal 6 Portas 1 Porta Basculante 1 Gaveta Dallas Espresso Móveis;Guarda-Roupas
10/01/2020;7590276;555114;SP;27,55999947;81,90000153;1;Aprovado;1P;B2W;0,00000;109,46000100;Painel para TV até 42 Polegadas Tatiê Macchiato Móveis;Painel para TV
03/01/2020;7470597;525075;MA;122,47000120;1017,40002400;1;Cancelado;1P;B2W;-101,74000;1038,13002800;Conjunto Mesa Genova Tampo Slim Vidro Plus 4 Cadeiras Turim Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
29/01/2020;7825674;350134;SP;127,16999820;1099,90002400;1;Aprovado;1P;Mercado Livre;0,00000;1227,07002300;Guarda Roupa Casal 3 Portas de Correr 4 Gavetas e 3 Espelhos Barcelona Espresso Móveis;Guarda-Roupas
11/01/2020;7597467;512991;RS;73,51999664;319,79998780;2;Cancelado;1P;MM;-31,98000;361,33998440;Nicho Organizador 3x3 Qmovi;Nichos e Prateleiras
13/01/2020;7636711;508124;RJ;168,10000610;699,90002440;1;Aprovado;1P;CNova;0,00000;868,00003050;Estante Home Theater para TV até 65 Polegadas Flórida Plus Mavaular;Estantes para TV e Home Theater
29/01/2020;7815634;533026;SC;32,41999817;154,89999390;1;Cancelado;1P;MM;0,00000;187,31999210;Armário Aéreo de Cozinha 3 Portas 1 Nicho Arte Móveis;Armários de Cozinha
30/01/2020;7828391;534710;SP;106,84999850;449,89999390;1;Aprovado;1P;MM;0,00000;556,74999240;Conjunto Mesa e 2 Bancos Festivo Life Espresso Móveis;Conjuntos de Jardim e Varanda
